SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240207104017,34.49079513549805,58.66115951538086,53843.515625,655.7360611165756,0.0798213854432106,-0.1489051878452301,-62.107513427734375,-3.5387067794799805,34.410301208496094,34.350807189941406,34.20786666870117,34.10668182373047,58.657161712646484,58.83005905151367,59.11243438720703,59.26695251464844,53962.4375,54144.88671875,54407.1171875,54436.0390625,660.6475219726562,660.4744873046875,666.0248413085938,656.2261962890625,0.6126495003700256,-0.7924503087997437,-0.8144092559814453,-0.3872939348220825,35.43946838378906,60.66596221923828,67828.3046875,954.71728515625,-4.620105187314039e-09,0.16027890145778656,0.30662304162979126,0.8162114024162292,13401.0400390625,351.6833801269531,35.376373291015625,35.31122970581055,35.21022033691406,35.088218688964844,60.87796401977539,61.09022521972656,61.39695739746094,61.43291473388672,67984.1484375,68261.734375,68326.546875,68422.53125,956.5294189453125,957.8853149414062,962.5662231445312,975.2377319335938,0.6085188388824463,-0.7921702861785889,-0.8114287853240967,-0.38641196489334106,33.45904541015625,56.406036376953125,40897.67578125,395.51324462890625,-0.09883749485015869,-0.8868364095687866,-13182.3720703125,-275.32452392578125,33.341495513916016,33.20017623901367,33.099735260009766,33.01346969604492,56.6789436340332,56.82087326049805,57.20343017578125,57.3153190612793,41075.30078125,41218.74609375,40931.2265625,41143.60546875,397.8349914550781,403.96697998046875,391.2873229980469,383.1628723144531,0.6132746338844299,-0.7914606332778931,-0.8103522062301636,-0.3885330557823181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240207105017,35.371315002441406,54.8510627746582,55621.80859375,698.5054734827513,0.07100530713796616,-0.10546531528234482,-72.7153091430664,-3.4075193405151367,35.293792724609375,35.23042297363281,35.146915435791016,35.0189208984375,54.769142150878906,54.97048568725586,55.23623275756836,55.40836715698242,55825.89453125,55974.53515625,56319.0703125,56335.3125,702.8483276367188,703.3617553710938,708.3182983398438,699.5253295898438,0.6138104200363159,-0.8211132884025574,-0.778668999671936,0.5393787622451782,36.3366584777832,56.87946319580078,69853.8671875,1007.8668823242188,-4.800099873136787e-09,0.172230064868927,0.3106025755405426,0.8458138704299927,13863.9775390625,370.4517517089844,36.250877380371094,36.20891189575195,36.12666702270508,35.99492645263672,57.04829025268555,57.144229888916016,57.513004302978516,57.45182800292969,70014.40625,70280.1875,70285.5859375,70504.8828125,1011.1278686523438,1011.928466796875,1017.1890869140625,1028.3438720703125,0.6122720837593079,-0.8203735947608948,-0.7739670872688293,0.5395570993423462,34.29277801513672,52.68524169921875,42373.2109375,422.1792907714844,-0.09860499948263168,-0.6746416091918945,-13322.5625,-282.6103820800781,34.213985443115234,34.10533905029297,33.9849739074707,33.91863250732422,52.96175003051758,52.90925598144531,53.3220329284668,53.495849609375,42692.3671875,42783.18359375,42498.6953125,42723.44140625,427.55548095703125,434.195556640625,424.01422119140625,416.4006652832031,0.6148186326026917,-0.8197160959243774,-0.7761473059654236,0.538969874382019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240207110017,35.72697830200195,52.64164733886719,56782.05078125,731.958764105504,0.05804714933037758,-0.12848640978336334,-244.88665771484375,-5.7039666175842285,35.6677360534668,35.569087982177734,35.535099029541016,35.41618347167969,52.47890853881836,52.73275375366211,52.877037048339844,52.94643020629883,57058.91796875,57412.1796875,57593.52734375,57652.8515625,738.414794921875,743.32568359375,748.2111206054688,739.0681762695312,0.3925599455833435,-0.9281827807426453,0.09819335490465164,0.8574378490447998,36.64191436767578,54.57667541503906,71382.4921875,1051.2803955078125,-2.74188494131522e-09,0.15872783958911896,0.3044663667678833,0.8637622594833374,14198.044921875,383.15179443359375,36.5947265625,36.53971481323242,36.490230560302734,36.38930130004883,54.65647888183594,54.61091232299805,55.01045227050781,55.087249755859375,71374.1875,71755.96875,71783.9765625,71858.1640625,1061.42626953125,1059.3621826171875,1058.8680419921875,1075.325927734375,0.39104077219963074,-0.9273064732551575,0.10190770030021667,0.8573218584060669,34.68632888793945,50.42535400390625,43300.578125,446.4013977050781,-0.1453104317188263,-0.8769530057907104,-14164.376953125,-302.9673156738281,34.58094787597656,34.522186279296875,34.404476165771484,34.34447479248047,50.65099334716797,50.77457046508789,51.094459533691406,51.20657730102539,43727.203125,43983.69921875,43523.76953125,43813.375,451.7059631347656,456.4407043457031,450.17724609375,444.7545471191406,0.39106425642967224,-0.9292027950286865,0.0975990816950798,0.8571258783340454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240207111017,36.44765853881836,51.190330505371094,57602.49609375,779.9255414909824,0.052406296133995056,-0.13016049563884735,-207.65484619140625,-5.166987419128418,36.3782844543457,36.322696685791016,36.21110153198242,36.13612365722656,51.145668029785156,51.335350036621094,51.4698600769043,51.50837326049805,57822.39453125,58292.04296875,58328.0,58402.4375,786.1398315429688,790.1461791992188,795.2498779296875,788.1672973632812,0.4203535318374634,-0.9319359660148621,0.7917330265045166,0.4531376361846924,37.37025451660156,53.140193939208984,72282.1328125,1112.4635009765625,-1.1282139666946023e-09,0.16223621368408203,0.30296701192855835,0.9194808602333069,14613.5,403.4094543457031,37.34920883178711,37.2980842590332,37.21565246582031,37.162872314453125,53.30291748046875,53.151527404785156,53.517799377441406,53.71784973144531,72386.0,72587.140625,72806.1015625,73086.8203125,1120.37939453125,1116.19970703125,1121.0517578125,1142.5604248046875,0.4216080605983734,-0.930519163608551,0.7922534942626953,0.45476746559143066,35.35675811767578,49.06960678100586,43980.73046875,482.13653564453125,-0.1730605810880661,-0.8689941763877869,-14234.6416015625,-305.9687194824219,35.28278350830078,35.215003967285156,35.13548278808594,35.08359146118164,49.37093734741211,49.342506408691406,49.6696662902832,49.829654693603516,44196.75390625,44533.59765625,44092.76953125,44330.07421875,486.4383239746094,489.5942687988281,481.3740234375,474.31915283203125,0.4230532944202423,-0.9311124682426453,0.7909157872200012,0.45027923583984375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240207112017,36.96109390258789,49.25592803955078,56021.90234375,748.7800858951672,0.029847590252757072,-0.0930308997631073,-162.48008728027344,-3.5445196628570557,36.9294319152832,36.86711120605469,36.78338623046875,36.730926513671875,49.06105041503906,49.14490509033203,49.338436126708984,49.30192565917969,56190.90234375,56672.109375,56616.99609375,56787.59375,753.19482421875,756.4987182617188,761.0070190429688,753.2816772460938,0.3881552517414093,-0.9387562274932861,0.7785694003105164,-0.47026151418685913,37.85021209716797,50.98859786987305,69996.828125,1060.765869140625,-7.419913572448422e-10,0.15586872398853302,0.2650333344936371,0.9158571362495422,13616.6103515625,378.98272705078125,37.87295913696289,37.813926696777344,37.7574462890625,37.71678924560547,51.111087799072266,50.97617721557617,51.15738296508789,51.2543830871582,70076.265625,70277.9453125,70466.9921875,70765.625,1066.3883056640625,1062.896240234375,1068.4239501953125,1085.76416015625,0.3915960490703583,-0.938951313495636,0.7785578966140747,-0.46655380725860596,35.914920806884766,47.15053939819336,43164.7890625,467.0098876953125,-0.18980130553245544,-0.866275429725647,-13381.8056640625,-300.40631103515625,35.87214279174805,35.7895622253418,35.77193832397461,35.732566833496094,47.4111442565918,47.39345932006836,47.60655975341797,47.66864776611328,43116.72265625,43519.09375,43237.35546875,43383.64453125,472.27850341796875,474.4517822265625,463.6384582519531,458.0100402832031,0.3928934335708618,-0.9393550157546997,0.7774932980537415,-0.4701254963874817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240207113017,36.9726448059082,47.64817428588867,53210.3984375,708.9376733628601,0.0154953021556139,-0.09880273044109344,-266.4537353515625,-4.342190265655518,36.93211364746094,36.89747619628906,36.851131439208984,36.79302978515625,47.45066452026367,47.49641418457031,47.642757415771484,47.71791076660156,53447.37890625,53869.578125,53886.94140625,54217.7421875,713.632568359375,718.016845703125,723.7103271484375,718.4579467773438,0.3670650124549866,-0.9371112585067749,0.010651541873812675,-0.9028491377830505,37.872154235839844,49.391849517822266,67037.2109375,1016.6527709960938,4.1383430016139755e-10,0.14530916512012482,0.24486908316612244,0.9034615755081177,13038.0888671875,364.3161315917969,37.89105224609375,37.83787155151367,37.81856155395508,37.77106475830078,49.43610763549805,49.23335647583008,49.38005065917969,49.50394821166992,67096.6640625,67399.4453125,67541.875,67785.1328125,1019.4063110351562,1021.0223999023438,1027.814208984375,1042.726806640625,0.36481285095214844,-0.9380922317504883,0.005091952160000801,-0.9006575345993042,35.95705032348633,45.68717956542969,40685.07421875,435.7283935546875,-0.21858827769756317,-1.0630484819412231,-14094.5380859375,-342.0367126464844,35.94282531738281,35.82826614379883,35.851715087890625,35.81105422973633,45.84422302246094,45.82642364501953,46.057559967041016,46.04206466674805,40722.4765625,41097.26171875,41101.58984375,41098.69140625,444.3060302734375,445.0765075683594,437.4652404785156,431.8779296875,0.36688581109046936,-0.9384221434593201,0.006751137785613537,-0.9015384316444397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240207114017,36.95013427734375,46.48883056640625,50566.484375,679.9813057073095,0.0088257547467947,-0.06865804642438889,-237.52088928222656,-5.025000095367432,36.93324661254883,36.91367721557617,36.87518310546875,36.85478973388672,46.3349609375,46.32549285888672,46.53098678588867,46.57655715942383,50731.51953125,51117.55078125,51269.8515625,51586.4453125,685.8353881835938,688.447265625,697.1171264648438,694.7802734375,0.36937010288238525,-0.9323475360870361,-0.8237257599830627,-0.418986976146698,37.92574691772461,48.29529571533203,65143.1796875,1015.818115234375,-2.29515251248813e-09,0.16577264666557312,0.25007277727127075,0.9557759165763855,13671.83984375,384.9192810058594,37.9317512512207,37.884788513183594,37.88965606689453,37.81130599975586,48.386478424072266,48.29621505737305,48.361572265625,48.36807632446289,65234.08984375,65539.6640625,65788.3359375,65996.890625,1013.83984375,1018.2517700195312,1027.4593505859375,1044.0733642578125,0.3660624623298645,-0.9338926672935486,-0.8275946974754333,-0.41557854413986206,35.93677520751953,44.60408020019531,37627.890625,397.8849792480469,-0.21727316081523895,-1.0253721475601196,-14855.671875,-369.34375,35.90215301513672,35.82392501831055,35.851009368896484,35.818450927734375,44.77572250366211,44.69375228881836,44.874839782714844,44.84187316894531,37808.20703125,38249.06640625,38131.1171875,38098.9140625,407.7953186035156,406.74737548828125,402.4764404296875,396.4049072265625,0.3678637146949768,-0.9334706664085388,-0.8264076113700867,-0.4168233871459961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240207115017,36.94435501098633,45.984718322753906,49372.8125,671.1974522832743,0.003778906539082527,-0.025926532223820686,-213.2299346923828,-5.100282192230225,36.92839050292969,36.89711380004883,36.90302276611328,36.867706298828125,45.7641487121582,45.77799987792969,45.999698638916016,46.084590911865234,49564.94921875,49848.66015625,50136.4140625,50340.34375,676.9896240234375,679.1263427734375,687.6870727539062,686.6431274414062,0.36013928055763245,-0.9417125582695007,-0.8097144961357117,0.5271009206771851,37.945919036865234,47.908790588378906,64531.30859375,1023.8132934570312,-2.905935048147512e-09,0.1823355257511139,0.2577943503856659,0.9905641078948975,14211.509765625,403.6164855957031,37.916053771972656,37.8994140625,37.91509246826172,37.83628463745117,47.927364349365234,47.778804779052734,47.85429000854492,47.7871208190918,64657.06640625,64935.0078125,65116.78125,65469.109375,1024.7991943359375,1027.0435791015625,1036.8712158203125,1052.1187744140625,0.36115729808807373,-0.942027747631073,-0.8090354204177856,0.5274955034255981,35.869258880615234,44.20158004760742,36153.7421875,377.9982604980469,-0.20775382220745087,-0.8172659873962402,-14803.0732421875,-364.6994323730469,35.87302780151367,35.828739166259766,35.82011795043945,35.815399169921875,44.36141586303711,44.10264205932617,44.30298614501953,44.31684875488281,36535.8046875,36784.64453125,36571.515625,36543.25390625,390.04022216796875,389.5408020019531,385.8125915527344,380.6117858886719,0.35961276292800903,-0.9420349597930908,-0.812187910079956,0.5273314714431763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240207120017,36.51967239379883,46.37645721435547,47786.8671875,648.3971691855422,-0.004149133339524269,-0.02764308825135231,-280.12933349609375,-6.218647003173828,36.50752639770508,36.45427322387695,36.478755950927734,36.45431900024414,46.09156799316406,46.1148681640625,46.25551986694336,46.27654266357422,47999.66796875,48406.109375,48565.6640625,48682.7890625,655.6134033203125,659.6460571289062,668.55908203125,666.1034545898438,0.11764100193977356,-0.9811021685600281,0.07484527677297592,0.8531593084335327,37.48868179321289,48.23674011230469,63721.6875,1016.8856201171875,-1.3942127452537534e-09,0.18010461330413818,0.2579234540462494,1.0218188762664795,14768.3486328125,417.64093017578125,37.48399353027344,37.4648323059082,37.505584716796875,37.462303161621094,48.207759857177734,47.98128128051758,48.118324279785156,48.1293830871582,63731.609375,64073.6171875,64282.30078125,64523.9765625,1025.1754150390625,1022.4916381835938,1028.701416015625,1048.204833984375,0.11994586139917374,-0.9806378483772278,0.07576633989810944,0.8526233434677124,35.4377326965332,44.51695251464844,34264.015625,351.2324523925781,-0.2307765930891037,-0.868821918964386,-15088.541015625,-362.7459716796875,35.42379379272461,35.419795989990234,35.39376449584961,35.40058135986328,44.56623077392578,44.53223419189453,44.70619201660156,44.598243713378906,34770.2421875,34979.8125,34566.3046875,34632.5,361.20904541015625,359.58270263671875,356.3091125488281,353.6875,0.11397018283605576,-0.982563853263855,0.07013197988271713,0.852944016456604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240207121017,37.006805419921875,45.98836135864258,50257.59375,711.0354642912631,0.004048495553433895,-0.07119040191173553,-294.77752685546875,-7.0439839363098145,36.97686004638672,36.94237518310547,36.910037994384766,36.893009185791016,45.825294494628906,45.90003204345703,45.966941833496094,46.001224517822266,50402.4140625,50939.359375,50982.73828125,51079.125,719.3363037109375,723.3764038085938,731.6731567382812,729.7531127929688,0.14579330384731293,-0.9831488728523254,0.7855138778686523,0.47358059883117676,37.97492218017578,47.90578079223633,66211.640625,1088.4752197265625,1.1973071423199144e-09,0.17636790871620178,0.2691435217857361,1.0519509315490723,15224.1103515625,435.8038635253906,37.98371887207031,37.96330261230469,37.9559440612793,37.9400634765625,47.9539794921875,47.766448974609375,47.925331115722656,47.97942352294922,66372.1875,66558.4765625,66846.328125,67284.28125,1096.077392578125,1092.7445068359375,1102.7662353515625,1125.933349609375,0.1509384661912918,-0.9814667105674744,0.7857050895690918,0.4724392890930176,35.8884162902832,44.14052963256836,36350.3828125,399.9695129394531,-0.25043290853500366,-0.9604282975196838,-15385.7392578125,-363.2139892578125,35.88092041015625,35.849117279052734,35.84394073486328,35.8388786315918,44.25385284423828,44.144287109375,44.358497619628906,44.375572204589844,36678.15234375,36983.2109375,36524.29296875,36584.91015625,409.693359375,407.7667236328125,400.943359375,396.2227478027344,0.14794504642486572,-0.9833307266235352,0.7840273380279541,0.4715002775192261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240207122017,37.56296157836914,44.77496337890625,49224.45703125,690.2363401227532,-0.011495737358927727,-0.04690125212073326,-264.14642333984375,-6.032601833343506,37.57059097290039,37.52535629272461,37.517486572265625,37.50877380371094,44.480438232421875,44.53340148925781,44.60040283203125,44.545684814453125,49375.24609375,49859.84375,49849.62109375,50055.5390625,697.1548461914062,701.25830078125,707.8221435546875,705.4415283203125,0.12150826305150986,-0.9820733666419983,0.7748051881790161,-0.4447038173675537,38.48760986328125,46.52870178222656,64317.57421875,1044.729248046875,8.618314950581407e-10,0.16970385611057281,0.2388402372598648,1.0434635877609253,14265.1728515625,410.6084289550781,38.53590774536133,38.52287673950195,38.52025604248047,38.506202697753906,46.555110931396484,46.386070251464844,46.416934967041016,46.372039794921875,64458.87890625,64730.46875,64943.6015625,65442.83203125,1050.2784423828125,1049.7589111328125,1060.3046875,1079.198974609375,0.1285247653722763,-0.9816051721572876,0.77469801902771,-0.44520407915115356,36.4876594543457,42.84967041015625,36101.828125,395.84881591796875,-0.2610700726509094,-0.9951504468917847,-14691.775390625,-357.72772216796875,36.51601028442383,36.46430206298828,36.4954948425293,36.5089225769043,42.95888137817383,42.923912048339844,42.97542190551758,42.958473205566406,36097.38671875,36517.1640625,36223.94921875,36257.23828125,404.7947082519531,403.4186096191406,393.19500732421875,390.4014587402344,0.12613371014595032,-0.9836508631706238,0.7733932137489319,-0.44503480195999146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240207123017,37.71585464477539,43.556339263916016,46997.51171875,661.8359673937807,-0.022456342354416847,-0.06261886656284332,-372.9376525878906,-6.912224769592285,37.720367431640625,37.69640350341797,37.72113800048828,37.69959259033203,43.24675369262695,43.3078727722168,43.334842681884766,43.32498550415039,47245.47265625,47658.9453125,47743.12890625,48112.625,669.2561645507812,674.3984375,682.2915649414062,681.0816040039062,0.10907195508480072,-0.978691041469574,0.017493946477770805,-0.8924452662467957,38.62499237060547,45.311248779296875,61297.46875,993.252685546875,1.4457128827416454e-09,0.15153762698173523,0.21534232795238495,0.9963566064834595,13083.765625,377.9603576660156,38.65522384643555,38.66511154174805,38.683998107910156,38.66596221923828,45.245182037353516,44.962581634521484,45.00700759887695,45.050880432128906,61341.76171875,61747.828125,61923.171875,62350.71875,996.0723876953125,1001.2669067382812,1011.5910034179688,1027.447265625,0.10954152047634125,-0.9785863757133484,0.012670609168708324,-0.8949028849601746,36.701026916503906,41.718257904052734,34677.734375,384.9788513183594,-0.28304895758628845,-1.1928353309631348,-14894.7919921875,-388.40692138671875,36.75967788696289,36.681121826171875,36.73837661743164,36.753196716308594,41.774471282958984,41.74515151977539,41.820343017578125,41.76404571533203,34740.1328125,35147.61328125,35202.140625,35137.01953125,395.444091796875,394.0365295410156,388.3134765625,386.3583068847656,0.10855894535779953,-0.9807096719741821,0.013707625679671764,-0.8939425349235535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
