Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Med_WindSpeed(m/s),Med_Pressure(hpa),Med_Temperature(°C),Med_Humidity(%),Med_Sunlight(Lux),Med_Power(mW)
2024,1,2,14,40,3.32,1010.04,25.55,53.08,10567.58,26.28,4.31,1010.08,25.7,53.6,11447.5,30.68,2.94,1009.99,25.5,52.5,10020.0,23.79,3.24,1010.04,25.5,53.1,10391.67,25.32
2024,1,2,14,50,3.14,1009.98,25.21,54.29,9687.0,22.13,3.83,1010.04,25.4,54.9,9859.17,23.04,2.96,1009.94,25.0,53.8,9585.0,21.79,3.01,1009.98,25.25,54.25,9685.42,22.07
2024,1,2,15,00,3.1,1009.94,24.81,55.6,9726.58,22.02,3.33,1009.97,24.9,56.2,9787.5,22.14,2.95,1009.92,24.7,54.8,9684.17,21.88,3.08,1009.95,24.8,55.65,9718.33,22.02
2024,1,2,15,10,3.06,1009.96,24.54,56.47,9151.08,19.7,3.53,1009.98,24.6,56.7,9669.17,21.91,2.87,1009.95,24.5,56.3,8358.33,16.54,3.02,1009.96,24.5,56.45,9327.08,20.41
2024,1,2,15,20,3.53,1010.01,24.49,56.87,8138.25,15.99,4.03,1010.06,24.5,57.4,8304.17,16.49,3.04,1009.98,24.4,56.5,7925.83,15.36,3.58,1010.0,24.5,56.8,8157.5,16.23
2024,1,2,15,30,2.69,1010.09,24.32,58.04,7892.42,14.8,5.09,1010.15,24.4,58.4,8116.67,15.44,0.0,1010.03,24.3,57.7,7608.33,13.83,3.22,1010.1,24.3,58.1,7905.42,14.78
2024,1,2,15,40,1.01,1010.16,24.3,58.36,7334.17,12.8,5.15,1010.18,24.3,58.5,7556.67,13.65,0.0,1010.14,24.3,58.1,6985.83,11.58,0.0,1010.16,24.3,58.4,7456.25,13.06
2024,1,2,15,50,0.42,1010.2,24.3,58.11,6381.58,9.86,4.16,1010.22,24.3,58.4,6935.0,11.49,0.0,1010.17,24.3,58.0,5921.67,8.55,0.0,1010.2,24.3,58.1,6337.08,9.64
2024,1,2,16,00,1.33,1010.25,24.25,58.25,5305.17,6.89,5.14,1010.32,24.3,58.5,5780.0,8.1,0.0,1010.21,24.2,58.2,4800.0,5.7,0.0,1010.24,24.25,58.2,5380.0,7.1
2024,1,2,16,10,3.54,1010.39,23.99,59.04,4407.25,4.8,5.15,1010.41,24.2,59.7,4798.33,5.73,0.0,1010.36,23.8,58.5,4175.83,4.34,4.22,1010.39,24.0,59.05,4304.58,4.69
2024,1,2,16,20,0.0,1010.38,23.57,60.38,3978.5,3.92,0.0,1010.42,23.8,60.9,4222.5,4.34,0.0,1010.35,23.4,59.7,3704.17,3.42,0.0,1010.38,23.55,60.35,3996.25,4.01
2024,1,2,16,30,0.0,1010.36,23.26,61.26,3725.84,3.5,0.0,1010.38,23.3,61.5,4106.67,4.28,0.0,1010.34,23.2,61.0,3211.67,2.64,0.0,1010.36,23.3,61.3,3855.42,3.68
2024,1,2,16,40,1.5,1010.35,23.05,62.34,2538.58,1.72,5.15,1010.38,23.2,62.8,3205.83,2.66,0.0,1010.33,22.9,61.7,1968.33,1.01,0.0,1010.34,23.05,62.5,2495.83,1.6
2024,1,2,16,50,0.0,1010.42,22.65,63.57,1448.0,0.58,0.0,1010.49,22.8,64.9,1941.67,1.0,0.0,1010.37,22.5,62.8,1039.17,0.27,0.0,1010.39,22.65,63.4,1385.84,0.48
2024,1,2,17,00,0.0,1010.55,22.18,65.77,711.75,0.13,0.0,1010.59,22.4,67.0,978.33,0.25,0.0,1010.5,22.0,64.8,529.17,0.08,0.0,1010.54,22.15,65.6,680.42,0.1
2024,1,2,17,10,0.0,1010.65,21.72,68.15,348.25,0.04,0.0,1010.71,21.9,68.9,498.33,0.08,0.0,1010.59,21.5,67.4,214.17,0.02,0.0,1010.63,21.7,68.15,345.42,0.04
2024,1,2,17,20,0.0,1010.78,21.41,70.57,113.75,0.01,0.0,1010.87,21.5,71.3,195.0,0.02,0.0,1010.68,21.3,69.3,49.17,0.0,0.0,1010.8,21.4,70.7,107.5,0.01
2024,1,2,17,30,0.0,1010.89,21.25,71.78,31.04,0.0,0.0,1010.9,21.3,72.1,40.83,0.01,0.0,1010.87,21.2,71.4,21.67,0.0,0.0,1010.89,21.25,71.8,30.84,0.0
2024,1,3,6,20,0.43,1011.11,14.32,100.0,54.89,0.0,1.69,1011.16,14.4,100.0,103.33,0.01,0.0,1011.05,14.2,100.0,25.0,0.0,0.24,1011.11,14.3,100.0,47.92,0.0
2024,1,3,6,30,0.25,1011.32,14.57,100.0,181.67,0.02,0.9,1011.42,14.7,100.0,261.67,0.04,0.0,1011.19,14.5,100.0,120.0,0.01,0.15,1011.32,14.55,100.0,177.08,0.02
2024,1,3,6,40,0.11,1011.47,14.85,100.0,488.67,0.1,0.42,1011.49,15.0,100.0,720.0,0.2,0.0,1011.43,14.7,100.0,290.0,0.04,0.0,1011.47,14.85,100.0,480.42,0.08
2024,1,3,6,50,0.37,1011.6,15.16,100.0,925.5,0.3,1.02,1011.76,15.3,100.0,1065.0,0.39,0.0,1011.49,15.0,100.0,757.5,0.2,0.33,1011.56,15.15,100.0,927.08,0.28
2024,1,3,7,00,0.71,1011.79,15.44,100.0,1389.42,0.56,1.26,1011.84,15.6,100.0,1784.17,0.89,0.0,1011.74,15.3,100.0,1070.0,0.38,0.72,1011.8,15.4,100.0,1400.42,0.55
2024,1,3,7,10,1.7,1011.84,15.65,100.0,2028.33,1.15,2.35,1011.89,15.7,100.0,2415.0,1.59,1.14,1011.75,15.6,100.0,1892.5,0.98,1.59,1011.86,15.65,100.0,1957.92,1.14
2024,1,3,7,20,1.1,1011.93,15.86,100.0,2586.08,1.78,1.56,1011.98,16.0,100.0,2900.83,2.3,0.54,1011.89,15.7,100.0,2310.0,1.39,1.14,1011.92,15.85,100.0,2530.42,1.66
2024,1,3,7,30,1.06,1011.96,16.17,100.0,3726.58,3.58,1.99,1011.99,16.3,100.0,4917.5,5.82,0.0,1011.93,16.0,100.0,2889.17,2.25,1.02,1011.96,16.2,100.0,3569.58,3.2
2024,1,3,7,40,0.71,1012.05,16.48,100.0,5264.83,6.63,1.99,1012.12,16.7,100.0,5374.17,6.9,0.12,1011.98,16.3,100.0,5102.5,6.32,0.54,1012.04,16.5,100.0,5272.92,6.74
2024,1,3,7,50,0.38,1012.19,16.9,100.0,6447.67,9.9,1.38,1012.24,17.1,100.0,7625.0,13.65,0.0,1012.12,16.7,100.0,5545.0,7.31,0.06,1012.2,16.9,100.0,6406.67,9.62
2024,1,3,8,00,0.42,1012.33,17.52,100.0,9641.75,21.8,0.9,1012.38,17.9,100.0,11798.33,31.3,0.0,1012.26,17.2,100.0,8000.0,15.21,0.48,1012.34,17.5,100.0,9428.33,20.56
2024,1,3,8,10,0.2,1012.42,18.38,100.0,13379.0,40.93,1.26,1012.44,18.9,100.0,13711.67,44.09,0.0,1012.39,17.9,100.0,12664.17,35.91,0.06,1012.42,18.35,100.0,13423.34,41.26
2024,1,3,8,20,0.76,1012.56,19.48,100.0,13697.58,45.73,3.79,1012.63,20.0,100.0,14186.67,49.71,0.0,1012.47,19.0,100.0,13438.33,43.77,0.12,1012.56,19.45,100.0,13615.42,45.4
2024,1,3,8,30,0.28,1012.55,20.29,98.06,16763.25,64.55,0.9,1012.6,20.5,100.0,18057.5,73.86,0.0,1012.51,20.1,95.8,14409.17,49.58,0.21,1012.54,20.3,98.15,17210.42,66.78
2024,1,3,8,40,0.07,1012.56,20.99,92.8,19599.42,87.15,0.24,1012.6,21.5,94.8,21007.5,98.37,0.0,1012.54,20.6,91.7,17467.5,68.78,0.06,1012.56,20.95,92.25,19870.42,90.5
2024,1,3,8,50,0.16,1012.64,22.33,85.58,24937.17,140.44,0.9,1012.67,23.0,89.6,27131.67,162.51,0.0,1012.61,21.7,80.1,21702.5,106.1,0.0,1012.63,22.3,86.6,25289.16,144.18
2024,1,3,9,00,0.26,1012.62,23.43,77.24,27053.08,158.7,0.84,1012.67,23.6,79.0,30846.67,206.42,0.0,1012.55,23.1,75.4,25787.5,143.63,0.24,1012.62,23.5,77.35,26686.67,154.5
2024,1,3,9,10,0.5,1012.58,24.96,71.15,62447.72,1029.72,1.02,1012.65,27.3,75.4,86639.92,1713.25,0.0,1012.48,23.6,63.0,31725.83,214.88,0.48,1012.6,24.6,71.85,60245.62,978.14
2024,1,3,9,20,0.36,1012.39,28.51,58.7,60496.41,882.33,0.66,1012.43,29.9,61.6,90077.34,1693.44,0.0,1012.35,27.7,54.7,35230.83,261.0,0.48,1012.39,28.15,59.5,57832.42,733.62
2024,1,3,9,30,0.56,1012.34,28.97,55.0,56866.24,781.44,0.96,1012.39,30.0,56.9,95521.88,1752.06,0.0,1012.31,28.2,53.4,34735.83,251.84,0.6,1012.34,28.9,54.8,40848.33,349.31
2024,1,3,9,40,0.19,1012.29,30.12,54.29,89005.5,1430.35,0.48,1012.32,32.3,57.0,111003.74,1828.8,0.0,1012.23,28.7,50.0,56258.36,655.45,0.15,1012.3,29.8,54.9,93343.16,1630.76
2024,1,3,9,50,0.49,1012.14,33.26,45.19,71760.0,1030.75,0.96,1012.22,33.6,47.7,108878.04,1820.45,0.0,1012.08,32.8,44.4,46558.83,457.62,0.63,1012.13,33.3,44.6,73216.36,1053.61
2024,1,3,10,00,0.22,1012.01,33.13,44.45,58968.46,721.26,0.72,1012.07,33.4,45.7,113028.82,1840.27,0.0,1011.96,32.7,43.1,38759.16,321.24,0.09,1012.0,33.2,44.5,43086.37,387.34
2024,1,3,10,10,0.21,1011.92,32.12,45.62,73779.69,1056.06,0.48,1011.96,32.6,46.8,117073.59,1925.03,0.0,1011.89,31.9,44.6,41624.61,358.75,0.24,1011.92,32.1,45.5,69118.59,942.43
2024,1,3,10,20,0.49,1011.75,34.41,41.31,103910.2,1704.66,1.02,1011.85,35.3,44.8,109810.62,1816.47,0.12,1011.66,33.2,39.6,84873.59,1343.79,0.42,1011.77,34.5,41.1,107925.7,1762.43
2024,1,3,10,30,0.31,1011.65,36.03,38.21,85941.83,1370.82,0.84,1011.68,36.4,39.4,105647.26,1777.62,0.0,1011.58,35.6,37.2,64755.78,859.19,0.3,1011.66,36.0,38.25,82983.28,1347.9
2024,1,3,10,40,0.23,1011.6,37.98,35.29,103057.61,1598.03,1.2,1011.67,39.4,37.6,117758.2,1885.14,0.0,1011.49,36.6,32.2,60378.59,771.94,0.06,1011.62,37.9,35.8,117758.2,1841.8
2024,1,3,10,50,1.15,1011.45,37.61,34.42,48948.67,520.26,4.03,1011.49,39.2,36.2,56509.92,682.73,0.0,1011.42,36.3,32.6,43602.97,412.32,0.48,1011.45,37.5,34.35,48707.89,513.94
2024,1,3,11,00,0.32,1011.31,35.62,37.43,49706.23,533.71,3.01,1011.42,36.1,38.8,56736.32,675.57,0.0,1011.27,35.3,36.4,44239.06,425.01,0.0,1011.3,35.55,37.35,49421.24,526.23
2024,1,3,11,10,0.8,1011.23,35.11,38.05,46459.28,463.55,5.44,1011.26,35.4,38.4,49850.7,526.01,0.0,1011.18,34.8,37.4,39694.77,342.0,0.0,1011.24,35.15,38.05,46696.29,463.38
2024,1,3,11,20,0.38,1011.21,33.63,40.73,36716.87,295.84,3.81,1011.29,34.7,43.1,42515.0,386.83,0.0,1011.16,32.5,39.0,30387.5,206.58,0.0,1011.2,33.55,40.75,36704.58,292.22
2024,1,3,11,30,0.0,1011.14,30.83,47.04,25478.75,149.17,0.0,1011.18,32.3,50.1,29068.33,189.23,0.0,1011.08,29.6,43.9,22471.67,114.56,0.0,1011.14,30.75,47.25,25480.84,148.94
2024,1,3,11,40,0.81,1011.06,28.52,53.43,23165.25,116.22,5.49,1011.13,29.3,55.6,25089.17,132.2,0.0,1011.01,27.9,50.9,22037.5,103.21,0.0,1011.07,28.5,53.4,22624.58,113.38
2024,1,3,11,50,0.96,1010.94,27.2,57.9,18032.75,70.75,4.33,1011.01,27.8,60.0,20585.83,91.49,0.0,1010.88,26.6,56.2,15358.33,51.59,0.12,1010.95,27.2,57.8,18295.83,72.19
2024,1,3,12,00,0.67,1010.84,25.68,63.04,14209.92,44.42,2.95,1010.9,26.4,65.2,15992.5,54.51,0.0,1010.77,25.0,60.7,13249.17,38.81,0.0,1010.85,25.65,63.25,13813.33,42.11
2024,1,3,12,10,0.72,1010.77,24.74,66.98,12200.0,33.39,2.69,1010.83,25.0,68.7,15255.83,50.03,0.0,1010.69,24.3,65.7,10679.17,25.88,0.0,1010.77,24.85,66.7,11791.66,30.93
2024,1,3,12,20,0.48,1010.67,23.59,71.64,11248.25,27.95,2.62,1010.76,24.1,73.9,11757.5,29.85,0.0,1010.6,23.1,69.1,10840.0,25.98,0.0,1010.67,23.6,71.8,11177.5,27.7
2024,1,3,12,30,0.0,1010.53,22.67,76.32,10324.5,23.36,0.0,1010.63,23.0,78.3,10810.0,25.82,0.0,1010.43,22.4,74.4,9745.0,20.55,0.0,1010.52,22.65,76.2,10318.33,23.37
2024,1,3,12,40,1.2,1010.56,22.18,79.55,9463.33,19.22,4.61,1010.61,22.4,80.9,10369.17,22.91,0.0,1010.49,21.9,78.1,7885.83,13.51,0.0,1010.56,22.2,79.55,9615.0,19.75
2024,1,3,12,50,0.21,1010.52,21.71,81.1,6845.5,10.22,2.11,1010.57,21.9,82.0,7753.33,12.78,0.0,1010.46,21.5,80.2,5573.33,6.78,0.0,1010.54,21.7,81.0,7196.25,11.18
2024,1,3,13,00,1.15,1010.46,21.31,83.55,4715.34,4.92,2.83,1010.51,21.5,84.7,5310.0,6.14,0.0,1010.42,21.2,82.5,4436.67,4.28,1.01,1010.46,21.3,83.35,4654.58,4.73
2024,1,3,13,10,0.46,1010.44,21.05,84.57,5141.63,5.86,2.43,1010.47,21.2,85.4,5803.33,7.36,0.0,1010.39,21.0,83.6,4476.67,4.58,0.0,1010.45,21.0,84.6,5205.21,6.02
2024,1,3,13,20,0.0,1010.44,20.82,84.07,5410.42,6.28,0.0,1010.49,20.9,84.4,5968.33,7.52,0.0,1010.41,20.7,83.8,4549.17,4.4,0.0,1010.44,20.8,84.1,5585.0,6.58
2024,1,3,13,30,1.06,1010.5,20.55,84.74,3648.08,2.96,4.74,1010.55,20.7,85.2,4282.5,3.9,0.0,1010.45,20.4,84.3,3266.67,2.36,0.0,1010.5,20.55,84.65,3582.5,2.83
2024,1,3,13,40,0.22,1010.57,20.21,86.1,4573.33,4.49,2.22,1010.65,20.4,87.3,4892.5,5.17,0.0,1010.51,20.1,85.3,4161.67,3.72,0.0,1010.56,20.2,86.0,4567.5,4.37
2024,1,3,13,50,2.19,1010.61,20.0,87.58,5202.83,5.93,5.49,1010.66,20.1,87.8,5866.67,7.52,0.0,1010.56,19.9,87.2,4710.0,4.81,2.4,1010.62,20.0,87.65,5248.34,5.96
2024,1,3,14,00,1.13,1010.66,19.96,87.86,6338.75,8.69,4.83,1010.75,20.0,89.0,6839.17,9.94,0.0,1010.62,19.9,87.3,5799.17,7.47,0.0,1010.66,20.0,87.7,6339.16,8.68
2024,1,3,14,10,0.0,1010.8,19.6,89.45,5172.42,6.3,0.0,1010.89,19.9,90.1,6675.0,10.12,0.0,1010.75,19.4,88.6,4325.0,4.4,0.0,1010.78,19.6,89.5,4966.25,5.7
2024,1,3,14,20,0.0,1010.81,19.35,89.87,6848.75,10.75,0.0,1010.88,19.4,91.0,8217.5,14.76,0.0,1010.77,19.3,87.7,5430.0,6.78,0.0,1010.81,19.35,90.1,7059.58,11.09
2024,1,3,14,30,0.31,1010.85,19.35,86.97,5038.83,5.72,3.12,1010.93,19.4,87.7,5462.5,6.51,0.0,1010.8,19.3,86.6,4375.0,4.28,0.0,1010.84,19.35,86.95,5048.34,5.76
2024,1,3,14,40,0.0,1011.01,19.22,87.61,4456.0,4.66,0.0,1011.07,19.4,88.3,5090.0,6.05,0.0,1010.89,19.1,86.6,4018.33,3.82,0.0,1011.03,19.2,87.9,4402.5,4.52
2024,1,3,14,50,0.0,1011.06,19.09,87.6,4097.42,4.04,0.0,1011.12,19.1,88.4,5091.67,5.82,0.0,1011.01,19.0,86.9,3336.67,2.69,0.0,1011.04,19.1,87.45,3838.33,3.6
2024,1,3,15,00,0.0,1011.14,19.09,86.13,3497.34,2.93,0.0,1011.24,19.1,86.8,3735.83,3.38,0.0,1011.1,19.0,85.6,3036.67,2.06,0.0,1011.12,19.1,86.05,3660.42,3.19
2024,1,3,15,10,0.0,1011.27,19.0,86.57,2998.5,2.14,0.0,1011.39,19.1,88.1,3550.0,2.96,0.0,1011.19,18.9,85.8,1914.17,0.94,0.0,1011.26,19.0,86.2,3119.58,2.32
2024,1,3,15,20,0.0,1011.43,18.8,88.49,2011.92,1.02,0.0,1011.5,18.9,88.8,2186.67,1.2,0.0,1011.32,18.7,88.2,1827.5,0.79,0.0,1011.44,18.8,88.45,2033.34,0.98
2024,1,3,15,30,0.0,1011.57,18.7,88.0,1997.92,1.0,0.0,1011.61,18.7,88.4,2140.83,1.14,0.0,1011.49,18.7,87.5,1785.0,0.77,0.0,1011.58,18.7,88.05,2027.92,0.98
2024,1,3,15,40,0.0,1011.76,18.62,87.36,1356.92,0.49,0.0,1011.83,18.7,87.5,1623.33,0.62,0.0,1011.63,18.6,87.2,1275.83,0.43,0.0,1011.78,18.6,87.35,1320.0,0.48
2024,1,3,15,50,0.0,1011.92,18.51,87.75,1372.67,0.52,0.0,1012.05,18.6,87.9,1519.17,0.59,0.0,1011.81,18.5,87.6,1128.33,0.36,0.0,1011.91,18.5,87.75,1412.5,0.55
2024,1,3,16,00,0.0,1012.12,18.47,88.2,957.83,0.26,0.0,1012.24,18.5,88.6,1096.67,0.36,0.0,1011.97,18.4,87.8,813.33,0.18,0.0,1012.1,18.5,88.3,957.08,0.26
2024,1,3,16,10,0.0,1012.3,18.25,88.96,669.42,0.14,0.0,1012.36,18.3,89.4,827.5,0.19,0.0,1012.24,18.2,88.4,580.0,0.1,0.0,1012.32,18.25,89.0,646.67,0.12
2024,1,3,16,20,0.0,1012.43,18.15,88.8,478.25,0.08,0.0,1012.55,18.2,89.0,551.67,0.1,0.0,1012.34,18.1,88.6,436.67,0.07,0.0,1012.43,18.15,88.8,465.0,0.08
2024,1,3,16,30,0.0,1012.66,18.02,89.72,367.42,0.06,0.0,1012.84,18.1,90.3,440.0,0.08,0.0,1012.55,17.9,89.1,303.33,0.04,0.0,1012.64,18.0,89.8,370.42,0.06
2024,1,3,16,40,0.0,1012.82,17.81,89.19,261.25,0.03,0.0,1012.98,17.9,89.5,293.33,0.04,0.0,1012.72,17.7,88.9,246.67,0.02,0.0,1012.8,17.8,89.15,255.83,0.03
2024,1,3,16,50,0.0,1013.03,17.71,89.97,186.42,0.02,0.0,1013.12,17.8,91.5,231.67,0.03,0.0,1012.96,17.6,89.4,160.0,0.01,0.0,1013.02,17.7,89.65,182.08,0.01
2024,1,3,17,00,0.0,1013.22,17.21,95.27,125.66,0.01,0.0,1013.3,17.6,98.7,148.33,0.02,0.0,1013.15,16.8,92.3,111.67,0.0,0.0,1013.22,17.25,95.55,120.83,0.01
2024,1,3,17,10,0.0,1013.36,16.44,99.94,78.5,0.0,0.0,1013.48,16.7,100.0,106.67,0.01,0.0,1013.23,16.3,99.4,46.67,0.0,0.0,1013.39,16.4,100.0,78.33,0.0
2024,1,3,17,20,1.45,1013.57,16.13,100.0,29.88,0.0,5.16,1013.66,16.2,100.0,41.67,0.0,0.0,1013.53,16.0,100.0,20.0,0.0,0.0,1013.55,16.1,100.0,29.17,0.0
2024,1,4,6,20,3.28,1015.98,14.3,100.0,49.72,0.0,3.34,1016.0,14.3,100.0,74.17,0.01,3.22,1015.96,14.3,100.0,29.17,0.0,3.28,1015.98,14.3,100.0,48.33,0.0
2024,1,4,6,30,3.26,1015.98,14.3,100.0,176.83,0.02,3.33,1016.03,14.3,100.0,284.17,0.04,3.21,1015.96,14.3,100.0,86.67,0.01,3.26,1015.98,14.3,100.0,170.83,0.02
2024,1,4,6,40,3.29,1016.01,14.3,100.0,486.75,0.08,3.33,1016.07,14.3,100.0,669.17,0.16,3.25,1015.97,14.3,100.0,314.17,0.04,3.3,1016.01,14.3,100.0,480.0,0.08
2024,1,4,6,50,3.24,1016.06,14.36,100.0,976.67,0.29,3.28,1016.07,14.4,100.0,1251.67,0.43,3.18,1016.05,14.3,100.0,710.0,0.16,3.23,1016.06,14.4,100.0,975.0,0.28
2024,1,4,7,00,3.29,1016.18,14.52,100.0,1572.0,0.67,3.35,1016.24,14.6,100.0,1837.5,0.9,3.22,1016.11,14.4,100.0,1310.83,0.46,3.29,1016.18,14.5,100.0,1557.92,0.62
2024,1,4,7,10,3.43,1016.26,14.73,100.0,2356.58,1.42,3.58,1016.32,14.8,100.0,2716.67,1.93,3.3,1016.22,14.6,100.0,1921.67,0.96,3.41,1016.26,14.7,100.0,2340.84,1.42
2024,1,4,7,20,3.48,1016.39,14.98,100.0,3137.92,2.45,3.67,1016.43,15.1,100.0,3485.83,3.03,3.32,1016.33,14.9,100.0,2790.0,1.98,3.48,1016.39,15.0,100.0,3180.0,2.54
2024,1,4,7,30,3.65,1016.5,15.21,100.0,4038.75,4.0,3.95,1016.54,15.4,100.0,4491.67,4.79,3.32,1016.44,15.1,100.0,3606.67,3.13,3.71,1016.5,15.2,100.0,4018.75,3.99
2024,1,4,7,40,3.96,1016.54,15.53,98.97,5088.67,6.24,4.58,1016.6,15.7,99.8,5420.0,6.9,3.66,1016.48,15.4,97.9,4698.33,5.26,3.92,1016.54,15.55,99.2,5052.08,6.16
2024,1,4,7,50,0.8,1016.66,15.78,95.63,5937.08,8.42,4.06,1016.75,15.9,97.4,6216.67,9.2,0.0,1016.58,15.7,94.0,5267.5,6.73,0.0,1016.64,15.8,95.85,6000.42,8.57
2024,1,4,8,00,0.0,1016.82,16.03,92.73,6521.33,9.97,0.0,1016.86,16.1,93.9,6904.17,11.24,0.0,1016.76,15.9,91.5,6225.83,9.26,0.0,1016.84,16.05,92.85,6524.58,9.95
2024,1,4,8,10,0.0,1016.91,16.3,90.58,7214.08,12.07,0.0,1016.98,16.5,91.4,7356.67,12.72,0.0,1016.86,16.2,90.0,7035.83,11.43,0.0,1016.91,16.3,90.3,7224.16,12.12
2024,1,4,8,20,0.0,1017.07,16.62,89.8,7620.83,13.51,0.0,1017.11,16.8,90.4,7962.5,14.59,0.0,1017.03,16.5,89.0,7285.83,12.28,0.0,1017.08,16.6,89.95,7626.67,13.67
2024,1,4,8,30,0.0,1017.2,16.83,89.07,8065.92,14.96,0.0,1017.27,16.9,89.4,8295.0,15.96,0.0,1017.12,16.8,88.8,7924.17,14.59,0.0,1017.21,16.8,89.05,8027.92,14.74
2024,1,4,8,40,0.0,1017.28,17.1,88.83,8736.17,17.52,0.0,1017.31,17.3,89.2,9189.17,19.24,0.0,1017.21,16.9,88.3,8265.0,15.47,0.0,1017.28,17.1,88.9,8793.33,17.69
2024,1,4,8,50,0.0,1017.34,17.45,87.42,9704.17,21.51,0.0,1017.39,17.6,88.1,10183.33,23.83,0.0,1017.29,17.3,86.7,9364.17,19.91,0.0,1017.35,17.45,87.35,9552.08,20.9
2024,1,4,9,00,0.0,1017.35,17.66,86.06,10590.0,25.63,0.0,1017.39,17.7,86.5,10833.33,26.4,0.0,1017.31,17.6,85.5,10366.67,24.78,0.0,1017.35,17.7,86.2,10592.08,25.66
2024,1,4,9,10,0.0,1017.36,17.84,84.15,11364.92,29.53,0.0,1017.41,18.0,85.4,11980.83,32.33,0.0,1017.33,17.7,82.4,10613.33,25.88,0.0,1017.36,17.8,84.15,11252.92,29.1
2024,1,4,9,20,0.0,1017.32,18.16,80.32,12011.75,32.91,0.0,1017.37,18.2,81.5,12511.67,35.62,0.0,1017.26,18.1,79.0,11448.33,29.99,0.0,1017.32,18.2,80.15,12052.5,33.3
2024,1,4,9,30,0.0,1017.3,18.28,80.31,12240.33,34.16,0.0,1017.33,18.5,80.8,12679.17,37.12,0.0,1017.27,18.1,79.5,11913.33,32.44,0.0,1017.3,18.25,80.4,12200.0,33.65
2024,1,4,9,40,0.0,1017.25,18.73,80.0,13402.42,41.42,0.0,1017.32,18.9,81.1,14579.17,48.96,0.0,1017.16,18.5,78.6,12535.0,35.91,0.0,1017.25,18.75,80.3,13432.92,41.44
2024,1,4,9,50,0.0,1017.08,19.18,77.97,15764.75,57.31,0.0,1017.14,19.4,78.8,16760.83,64.74,0.0,1017.02,19.0,76.8,14869.17,50.56,0.0,1017.09,19.15,78.25,15815.0,57.92
2024,1,4,10,00,0.0,1016.95,19.88,75.4,18355.58,76.9,0.0,1017.02,20.2,77.1,19139.17,83.64,0.0,1016.91,19.5,74.5,17303.33,68.47,0.0,1016.94,19.85,75.1,18541.66,78.1
2024,1,4,10,10,0.0,1016.81,20.56,73.03,20712.42,97.83,0.0,1016.87,20.9,74.2,22166.67,111.84,0.0,1016.7,20.3,71.6,19275.0,84.32,0.0,1016.82,20.55,73.0,20782.92,98.4
2024,1,4,10,20,0.0,1016.64,21.37,70.07,22851.42,117.99,0.0,1016.69,21.8,71.7,23269.17,121.38,0.0,1016.6,21.0,67.9,22320.83,113.65,0.0,1016.64,21.35,70.25,22887.08,118.27
2024,1,4,10,30,0.0,1016.54,22.24,65.76,25700.67,147.2,0.0,1016.59,22.5,68.2,26724.17,159.35,0.0,1016.5,21.9,63.8,23950.0,128.44,0.0,1016.54,22.25,65.8,25957.5,149.46
2024,1,4,10,40,0.0,1016.39,23.24,62.42,29497.58,193.33,0.0,1016.47,23.8,65.5,31114.17,213.57,0.0,1016.3,22.7,60.5,27030.83,162.84,0.0,1016.4,23.25,61.9,30086.66,200.65
2024,1,4,10,50,0.5,1016.23,24.47,57.28,33309.41,247.84,4.96,1016.3,25.0,60.0,35455.83,279.93,0.0,1016.16,23.9,55.3,31562.5,222.07,0.0,1016.23,24.45,57.2,32712.5,238.76
2024,1,4,11,00,0.6,1016.04,25.91,54.3,43835.63,425.07,3.12,1016.17,27.0,56.1,49342.18,533.97,0.0,1015.88,25.1,53.5,35734.16,285.79,0.0,1016.04,25.8,54.05,44946.13,443.62
2024,1,4,11,10,1.3,1015.78,28.45,48.67,49166.45,529.18,5.33,1015.86,29.4,53.5,53545.07,620.47,0.0,1015.7,27.2,44.9,46089.84,461.92,0.0,1015.78,28.55,47.55,48540.78,516.99
2024,1,4,11,20,0.96,1015.61,30.33,43.26,51994.55,601.08,5.39,1015.7,31.1,44.5,67487.03,970.46,0.0,1015.53,29.6,39.9,46937.97,489.79,0.0,1015.6,30.3,44.0,49324.22,536.68
2024,1,4,11,30,0.99,1015.39,31.91,38.31,74543.72,1109.46,5.11,1015.52,32.8,41.8,117758.2,2050.97,0.0,1015.21,31.3,35.7,50995.31,570.81,0.0,1015.4,31.85,37.7,70153.59,1048.7
2024,1,4,11,40,2.3,1015.09,33.8,33.23,73197.14,1080.19,5.5,1015.21,34.4,36.4,117758.2,1898.51,0.0,1014.96,33.2,31.1,53633.12,618.24,1.98,1015.1,33.7,32.75,67852.7,973.75
2024,1,4,11,50,4.49,1014.82,32.79,33.15,70196.72,1035.38,5.19,1014.96,33.1,33.8,115118.59,2002.46,3.79,1014.71,32.5,32.6,52386.09,601.92,4.45,1014.81,32.75,33.15,66298.4,950.68
